"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.629820051413882,0.787275064267352,0.0802023444698144,-0.275096785865724,-0.94354530486954,193,"CXCL14;IGSF1;WFS1;IL17RB;OVOL2;FRK;AREG;MEST;KCNK5;DNAJC12;EMP2;SLC2A8;CPE;SERPINA1;CDH1;FOXC1;HOMER2;AMFR;NRIP1;ASCL1;DNAJC1;CXCL12;PRKAR2B;SLC22A5;PAPSS2;RNASEH2A;XRCC3;AFF1;TPBG;SORD;TFAP2C;ALDH3B1;RAPGEFL1;UNC13B;MYB;SLC7A5;DHRS2;SLC1A4;TFPI2;PLXNB1;ABHD2;LSR;MOCS2;RABEP1;ADD3;GLA;SLC26A2;NCOR2;STIL;PLK4"
"HALLMARK_MYC_TARGETS_V2",0.648014440433213,0.79026151272343,0.0610363728309177,0.317401780700465,0.902042148183037,57,"EXOSC5;UTP20;TBRG4;DCTPP1;IPO4;HK2;NPM1;CDK4;HSPD1;DUSP2;DDX18;UNG;HSPE1;MCM4;NOLC1;MYC;PA2G4;MCM5;NDUFAF4;CBX3;PPRC1"
"HALLMARK_KRAS_SIGNALING_DN",0.699745547073791,0.813657612876502,0.0741758965588009,-0.270726487170239,-0.918614822240296,176,"KRT5;SELENOP;KCND1;SERPINB2;TGM1;IDUA;CALCB;DCC;GRID2;IL5;ARPP21;PTPRJ;P2RX6;PROP1;SLC6A3;GAMT;SLC29A3;CPEB3;TG;GTF3C5;SHOX2;THRB;SLC16A7;EDN1;TEX15;CACNA1F;ENTPD7;RIBC2;TGFB2;TENT5C;CDKAL1;PDE6B;THNSL2;UGT2B17;KMT2D"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.697727272727273,0.813657612876502,0.0686325631836726,-0.318855030301017,-0.89077138084003,42,"WNT6;NOTCH4;FRAT1;LEF1;PTCH1;AXIN2;KAT2A;AXIN1;DVL2;SKP2;ADAM17;GNAI1;WNT5B;NCOR2;CTNNB1;TP53"
"HALLMARK_MYOGENESIS",0.764705882352941,0.868983957219251,0.048701086452153,0.270364482694331,0.900647674147382,192,"ENO3;CLU;MYF6;MYL4;HBEGF;CRAT;FST;TEAD4;FXYD1;GADD45B;MRAS;PVALB;SORBS3;HDAC5;HSPB8;ATP2A1;ADAM12;STC2;SPHK1;PC;NAV2;NOS1;APOD;TNNI2;PYGM;IGFBP3;CHRNG;CNN3;GABARAPL2;CAMK2B;SYNGR2;CFD;OCEL1;TPM3;CKB;CDKN1A;ACSL1;RIT1;BAG1;ITGB4;VIPR1;AGL;HSPB2;FKBP1B;CTF1;MYL6B;PFKM"
"HALLMARK_E2F_TARGETS",0.86709886547812,0.963443183864578,0.0425877779273254,0.262133450541118,0.874231924403177,198,"TIPIN;TBRG4;DCLRE1B;DCTPP1;STMN1;RFC2;PHF5A;HMGB3;CENPM;RANBP1;TK1;MSH2;DEK;HUS1;CKS1B;RAN;HMGB2;PRPS1;CDKN1A;CDK4;DCK;NUDT21;LYAR;CDC25B;UNG;NAP1L1;POLE4;NAA38;PCNA;CDC25A;SSRP1;MCM4;JPT1;RPA2;PSIP1;NOLC1;ANP32E;HNRNPD;MCM6;MYC;TRIP13;PPP1R8;DUT;RPA3;HMMR;ASF1B;NME1;CDKN1B;IPO7;EXOSC8;SLBP;AK2;PA2G4;XPO1;HMGA1;PRDX4;MCM5;RBBP7;GINS1;SRSF2;GINS3;UBE2T;SMC3;SNRPB;MCM7;POP7;TUBB;CDK1;ASF1A;DONSON;E2F8;CBX5;USP1;BARD1;CDKN3;DEPDC1;MAD2L1;RPA1;TACC3;NASP;RAD21;PAICS;MCM2;POLD1;XRCC6;MTHFD2;BIRC5;PTTG1;PRKDC"
"HALLMARK_GLYCOLYSIS",0.907317073170732,0.986214209968187,0.0406579344155557,0.255555402641998,0.851862832485647,197,"SLC37A4;IL13RA1;SDC2;DSC2;MERTK;BPNT1;NSDHL;VCAN;STMN1;STC2;CXCR4;CYB5A;PC;SOX9;TXN;SDC1;TGFA;EFNA3;ALG1;PKP2;ECD;IER3;IGFBP3;HK2;MPI;MET;PPIA;SRD5A3;LCT;CD44;LHPP;RBCK1;PRPS1;DDIT4;MDH1;KIF2A;TALDO1;LDHA;FAM162A;AGL;KIF20A;ANG;SOD1;POLR3K;G6PD;NDUFV3;ANGPTL4;ALDH9A1;HMMR;ISG20;SDHC;PGAM1;TGFBI;GALK1;SLC25A10;GNPDA1;PGLS;PGK1;TPI1;ENO1;STC1;MDH2;HSPA5;CDK1;SLC35A3;ARPP19;ERO1A;NANP;EGLN3;GALE;DEPDC1;HAX1;B4GALT1;DLD;MIF;NASP;CHPF;NOL3;PPP2CB;GLRX"
"HALLMARK_ANDROGEN_RESPONSE",0.965770171149144,0.995098039215686,0.0565299525056311,-0.250291628416524,-0.790570778949974,99,"ADAMTS1;SELENOP;GUCY1A1;MAK;KRT8;ALDH1A3;HOMER2;SEC24D;NGLY1;STK39;SLC38A2;SORD;UAP1;CDK6;GPD1L;ABHD2;MAP7;APPBP2;PDLIM5;PGM3;ELL2;SLC26A2;ZMIZ1;TPD52;IQGAP2;PTK2B;ZBTB10;ELOVL5;PIAS1;GNAI3;LMAN1;UBE2J1;HPGD;CDC14B;PMEPA1"
"HALLMARK_HEME_METABOLISM",0.93573264781491,0.995098039215686,0.0603786357920401,-0.248430610961048,-0.852083879571687,193,"ICAM4;OSBP2;TMCC2;SLC30A10;KEL;TAL1;GYPB;AGPAT4;VEZF1;ASNS;EPB42;CLCN3;BTRC;RHCE;SLC6A9;DCAF10;SYNJ1;EPB41;FBXO34;ERMAP;TNRC6B;FOXO3;RANBP10;HBD;CDC27;ARHGEF12;MOSPD1;TRAK2;CPOX;SNCA;TENT5C;ATP6V0A1;SIDT2;LRP10;TFRC;MINPP1;KHNYN;CTSB;UROS;LAMP2;SLC7A11;ELL2;NNT;RCL1;TOP1;CAT;SLC11A2;DAAM1;BACH1;RNF123;TSPAN5"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.981543624161074,0.995098039215686,0.0384786917635432,0.24705946237344,0.774191186320796,105,"AKT1S1;PAK4;TRIB3;CXCR4;CDK2;CFL1;RAC1;ARPC3;GNGT1;CDKN1A;CDK4;PFN1;RIT1;NOD1;DAPP1;UBE2N;YWHAB;PIN1;ARF1;HSP90B1;E2F1;CDKN1B;ACTR2;TNFRSF1A;MAPK9;PIKFYVE;MYD88;AKT1;MAPK1;CDK1;PPP2R1B;CSNK2B;RALB;DUSP3;DDIT3;ARHGDIA;PPP1CA;GRK2;HRAS;SQSTM1;LCK;UBE2D3;RPS6KA1;CAB39L;TSC2;TRAF2;PRKAG1;CALR;CAB39;IL2RG;PLA2G12A"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.995098039215686,0.995098039215686,0.0552495663125249,-0.23658865260766,-0.75750152215387,109,"CHAC1;KDELR3;WFS1;ERN1;PDIA5;ASNS;EIF2AK3;VEGFA;PSAT1;EDEM1;SLC7A5;NFYA;ZBTB17;KHSRP;DNAJC3;SLC1A4;EXOSC2;GOSR2;FKBP14;SSR1;SDAD1;DCP1A;EXOSC4;CNOT6;EXOSC10;ATP6V0D1;EIF4G1;SHC1;SEC31A;CNOT2;MTREX;ARFGAP1;CNOT4;XBP1;ALDH18A1;CXXC1;TSPYL2"
