"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",NA,NA,NA,0.269668465081466,NA,196,"JAK2;CD38;ISG15;IFI44;MX2;CASP1;P2RY14;IL4R;ISOC1;TOR1B;HERC6;PML;GPR18;TAP1;IFI35;C1S;CD274;SLC25A28;HLA-G;MX1;FAS;CMPK2;RNF31;PSMB10;CASP3;PARP12;XAF1;TAPBP;SRI;ZBP1;NOD1;BST2;CDKN1A;SOCS3;VAMP5;USP18;HLA-DQA1;NFKBIA;IL2RB;IFI44L;IFI27;TNFAIP3;BPGM;TNFSF10;CD74;SOCS1;OASL;PIM1;TRIM25;IFITM2;NFKB1;MTHFD2;LYSMD2;CASP8;PTPN1;STAT1;IRF2;ISG20;LATS2;EIF4E3;APOL6;ST3GAL5;EIF2AK2;NCOA3;TXNIP;PSME1;NLRC5;LY6E;ADAR;VAMP8;UBE2L6;CFH;DHX58;STAT2;MVP;RNF213;HIF1A;ST8SIA4;IFIT1;PFKP;OGFR;B2M;PSMB8;IFIT2;CASP7;IFIH1;OAS2;PTPN6;NMI;RIPK2;IFIT3;SP110;RAPGEF6;SPPL2A;DDX60;SAMHD1;PSMA2;TRIM14;BANK1;HLA-A;RIPK1;BTG1;PSMB9;HLA-B;STAT4;GCH1;ARL4A;IFI30;PELI1;CXCL10;STAT3;EPSTI1;IRF9;ZNFX1;IL15;IL7;NUP93;RSAD2;ARID5B;TRIM21;PARP14;IFNAR2;LCP2;PNPT1;PSME2;MT2A;TRIM26;PSMA3;NAMPT;CXCL9;OAS3;PSMB2;IRF1;AUTS2;HLA-DMA;PNP;SLAMF7;LAP3;IL10RA;CD86;SECTM1;CD69;PDE4B;CCL5;TRAFD1;PTPN2;RTP4;CD40;CASP4;IFITM3;SAMD9L;ITGB7;RBCK1;HLA-DRB1;KLRK1;GZMA;SOD2;XCL1;IRF4;UPP1;PLSCR1;CIITA;GBP4;MYD88;CMTR1;LGALS3BP;GBP6;VCAM1;FCGR1A;SELP;PTGS2;PLA2G4A"
"HALLMARK_MITOTIC_SPINDLE",NA,NA,NA,0.303573988714213,NA,199,"ARHGEF12;NUSAP1;BCL2L11;TPX2;BUB1;KIF22;CLIP2;AURKA;CDK1;FLNB;SAC3D1;CDC27;DLGAP5;FBXO5;SASS6;GSN;TSC1;KIF20B;KIF4A;CENPJ;CNTROB;BRCA2;CENPE;NDC80;TTK;PRC1;TOP2A;CEP192;KIF11;KNTC1;RACGAP1;TAOK2;KIF23;FSCN1;KIF15;NOTCH2;SMC3;CENPF;NET1;PLEKHG2;MYH10;NIN;BIRC5;PCGF5;ARHGAP5;NF1;EPB41L2;DYNC1H1;CCDC88A;KATNA1;ARHGDIA;LMNB1;NEK2;CDC42;FGD6;CKAP5;UXT;STAU1;INCENP;LRPPRC;CDK5RAP2;TUBGCP2;EPB41;MAPRE1;KIFAP3;TUBD1;RALBP1;PAFAH1B1;DOCK4;CAPZB;OPHN1;TIAM1;TBCD;RANBP9;KIF2C;LATS1;HOOK3;RASA2;BIN1;PDLIM5"
"HALLMARK_MTORC1_SIGNALING",NA,NA,NA,0.439616458996946,NA,197,"SSR1;RRM2;TES;DAPP1;PSMC2;BUB1;GLRX;PDK1;ME1;AURKA;TBK1;GTF2H1;IDH1;PFKL;DHFR;TM7SF2;ATP5MC1;COPS5;SLC1A4;PSME3;GMPS;HK2;NFKBIB;EDEM1;RPA1;RRP9;GLA;NUPR1;ELOVL6;ACLY;SCD;TUBG1;FKBP2;UCHL5;MCM2;PSMG1;CDKN1A;CCNG1;PSAT1;NUP205;IMMT;EBP;SRD5A1;FDXR;HMBS;ADIPOR2;UFM1;AK4;EIF2S2;TXNRD1;BCAT1;TOMM40;CTH;GBE1;MTHFD2;PPA1;SLA;POLR3G;ELOVL5;BTG2;PSMA4;PSMD13;PSMD14;TRIB3;NFYC;SLC1A5;PHGDH;UBE2D3;ITGB2;SHMT2;SLC2A3;PPP1R15A;RAB1A;ENO1;GAPDH;TMEM97;TPI1;SEC11A;PITPNB;CCT6A;PPIA;PGK1;GSR;NMT1;NIBAN1;ARPC5L;USO1;LDHA;SERP1;ACTR3;RPN1;ADD3;ACTR2;CYB5B;LGMN;HSPD1;CORO1A;HSPA5;CACYBP;CALR;HMGCR;SERPINH1;DDIT4;SYTL2;SQLE;PDAP1;ACSL3;CTSC;PSPH;CD9;HSP90B1;P4HA1;IFI30;PLK1;HMGCS1;ETF1;STC1;IDI1;CANX;LTA4H;M6PR;FADS1;TCEA1;SLC7A5;ERO1A;QDPR;HSPE1;IFRD1;HPRT1;ATP6V1D;XBP1;PNO1;MLLT11;BHLHE40;GGA2;CYP51A1;VLDLR;HSPA9;PSMA3;PSMC6;ACACA;NAMPT;NUFIP1;CCNF;PIK3R3;EEF1E1;GSK3B;DHCR24;SDF2L1;RIT1;PRDX1;DDX39A;PLOD2;MAP2K3;G6PD;NFIL3;GCLC;ALDOA;PNP;RDH11;INSIG1;LDLR;CXCR4;SQSTM1;CDC25A;PSMB5;TFRC;PGM1;FADS2;GPI;TUBA4A;ABCF2;SC5D;HSPA4;PSMD12;STIP1;SLC2A1;SLC37A4;ATP2A2;SKAP2;PSMC4;YKT6;EGLN3;STARD4;DHCR7;SLC7A11;GOT1"
"HALLMARK_MYC_TARGETS_V1",NA,NA,NA,0.550528416778737,NA,195,"PRDX3;MYC;TYMS;SF3B3;ACP1;POLE3;MRPL23;PWP1;POLD2;RPS10;SNRPD3;TXNL4A;COPS5;CCNA2;BUB3;CYC1;NOP16;SRSF1;KPNA2;SRM;PHB2;HDAC2;RRP9;HDDC2;CCT5;PRPF31;ABCE1;FBL;MCM5;SRPK1;TARDBP;CAD;PRPS2;PA2G4;MRPS18B;CSTF2;MCM2;EIF4G2;UBE2E1;RNPS1;HNRNPD;DDX21;CTPS1;GLO1;LSM2;EIF3B;VDAC3;ERH;CDK2;NAP1L1;SLC25A3;MAD2L1;EIF2S2;KPNB1;VDAC1;GNL3;SRSF3;PABPC1;SSB;UBE2L3;XPO1;PSMD3;CDK4;RFC4;EIF1AX;RPL22;NCBP2;NME1;TCP1;PSMA4;HNRNPA1;PSMD8;PPM1G;PRDX4;MCM6;PSMD14;SERBP1;XRCC6;RPS6;CCT2;RPL18;PSMA1;CNBP;RANBP1;EXOSC7;PCBP1;HNRNPR;EIF4A1;MRPL9;CCT3;RRM1;RPS5;RACK1;RPLP0;RPS2;U2AF1;PCNA;GSPT1;RSL1D1;RPL14;RPS3;SYNCRIP;APEX1;SRSF2;PPIA;YWHAE;EIF3D;SSBP1;ORC2;PSMD7;PGK1;PSMD1;SET;DEK;PSMA6;LDHA;VBP1;RUVBL2;RPL34;EEF1B2;CBX3;YWHAQ;NPM1;HNRNPA2B1;RAD23B;UBA2;HSPD1;SNRPD2;CCT4;EIF4E;EIF4H;HSP90AB1;PTGES3;PSMA2;CDC20;SMARCC1;CLNS1A;RPL6;CUL1;HNRNPU;RAN;HNRNPA3;NCBP1;NOLC1;ILF2;TUFM;TRA2B;SNRPG;PABPC4;HNRNPC;LSM7;ETF1;STARD7;SRSF7;PSMB3;SNRPA1;CANX;DUT;NOP56;COX5A;NDUFAB1;IMPDH2;TFDP1;DHX15;HSPE1;EIF2S1;CDC45;IFRD1;HPRT1;SNRPD1;USP1;AP3S1;PSMA7;XPOT;PSMC6;NHP2;FAM120A;PSMB2;HDGF;G3BP1;SNRPB2;TOMM70;GOT2;TRIM28;CCT7;SF3A1;C1QBP;ODC1;EIF3J;PSMC4;DDX18;SNRPA;AIMP2;MCM7"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",NA,NA,NA,0.421212397197611,NA,200,"PRDX3;NDUFV1;HADHB;SLC25A11;PDHA1;VDAC2;FDX1;ACAA2;PDHX;TIMM13;POR;IDH1;ATP5F1A;FXN;NDUFA2;ATP6V1C1;ALDH6A1;ATP5MC1;MTRR;CYC1;OXA1L;DLAT;PHYH;PHB2;ATP6AP1;PMPCA;HCCS;TIMM10;ATP6V1E1;NQO2;BCKDHA;SLC25A4;NDUFA5;ACAT1;ECH1;BAX;LDHB;IMMT;SLC25A20;NDUFS2;NDUFB8;NDUFS3;NDUFA1;TIMM9;NDUFB7;SLC25A5;ATP5MG;COX7C;HTRA2;NDUFB3;ATP5MC3;VDAC3;PDP1;OGDH;UQCR11;SLC25A3;SURF1;MTX2;MDH2;HADHA;LRPPRC;VDAC1;ALAS1;TIMM8B;NDUFA4;ATP5F1B;NDUFB6;UQCR10;COX7A2L;NDUFA9;COX6B1;MRPS15;NDUFA7;GRPEL1;ECHS1;ATP5F1C;HSD17B10;FH;ATP5MC2;CS;NDUFA8;MPC1;UQCRFS1;ATP6V0B;ISCA1;COX7B;OAT;AIFM1;ATP5PB;ATP6V1G1;ATP6V1F;COX4I1;SDHB;TIMM17A;ATP5PF;ACADM;NDUFB1;IDH3B;MRPL34;GPX4;MRPS11;GLUD1;COX6A1;MRPS22;UQCRB;ATP5F1E;DLST;CASP7;COX6C;UQCRH;SDHC;ABCB7;PDHB;COX17;SUCLA2;SLC25A6;MGST3;LDHA;SUPV3L1;ECI1;ATP1B1;SLC25A12;ATP5PD;NDUFA3;NDUFS7;ETFB;NDUFS6;ACADSB;SDHD;IDH3A;NNT;CYB5A;IDH3G;ATP5F1D;COX15;NDUFV2;NDUFC2;ETFDH;COX5B;COX8A;COX11;POLR2F;ATP5PO;IDH2;MRPS12;ATP6V0E1;ATP6V0C;COX5A;NDUFAB1;MRPL11;AFG3L2;NDUFA6;DLD;UQCRC2;RHOT1;BDH2;NDUFB2;CYCS;ATP6V1D;ETFA;ACADVL;ATP6V1H;ATP5ME;SUCLG1;ATP5MF;HSPA9;MDH1;COX7A2;NDUFB5;SDHA;NDUFB4;NDUFS4;NDUFS8;NDUFC1;TOMM22;COX10;DECR1;TOMM70;GOT2;ACO2;UQCRQ;GPI;NDUFS1;ISCU;MRPL15;CPT1A;UQCRC1;CYB5R3;OPA1"
"HALLMARK_P53_PATHWAY",NA,NA,NA,0.216655438711675,NA,194,"TSC22D1;SEC61A1;ZBTB16;BLCAP;NINJ1;APP;SLC19A2;CASP1;ADA;RNF19B;TRAF4;COQ8A;IER3;ABCC5;CDH13;SERTAD3;IER5;ZMAT3;MAPKAPK3;TAP1;DRAM1;MXD1;PMM1;CGRRF1;ABAT;EPS8L2;FAS;HMOX1;NUPR1;TM4SF1;PERP;CCP110;RHBDF2;WWP1;CCND2;CDKN1A;BAX;CCNG1;LDHB;RAD51C;CDKN2AIP;MDM2;TAX1BP3;VWA5A;FDXR;NOL8"
"HALLMARK_PEROXISOME",NA,NA,NA,0.233113335772411,NA,103,"PEX2;ACSL5;BCL10;ISOC1;CAT;ABCC5;IDH1;CADM1;PEX11B;ERCC3;ACSL1;NUDT19;PEX13;PEX6;TOP2A;ACOT8;GSTK1;SLC25A4;PEX14;ECH1;HSD3B7;FDPS;CTPS1;PEX11A;EHHADH;CDK7;SCGB1A1;SCP2;PABPC1;PRDX5;MSH2;TSPO;CLN8;CTBP1;ELOVL5;EPHX2;HSD17B11;PEX5;CNBP;ACOX1;CLN6;CACNA1B;MVP;IDE;CRABP2;HRAS;HSD17B4;SOD1;SLC25A17;SLC27A2;SULT2B1;YWHAH;SMARCC1;VPS4B;ATXN1;DLG4;ABCD2;ACSL4;IDH2;IDI1;FADS1;ABCD1;SIAH1;ITGB1BP1;ERCC1;SLC35B2;DHRS3;MLYCD;ABCD3;HMGCL;ABCB1;DHCR24;PRDX1;GNPAT;RDH11;ESR2;SLC23A2;FIS1;LONP2;ALDH9A1;SOD2;ECI2;SEMA3C;SLC25A19;STS;DIO1;HAO2"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",NA,NA,NA,0.264351767695467,NA,105,"DAPP1;PRKAG1;IRAK4;PDK1;AKT1S1;CDK1;TBK1;MAP2K6;FASLG;NFKBIB;MKNK1;TSC2;ECSIT;NOD1;RPS6KA3;CDKN1A;ARHGDIA;MAPKAP1;LCK;CAMK4;CDK2;CFL1;DUSP3;MKNK2;PRKAA2;PTEN;PIKFYVE;CDK4;SLA;TIAM1;ARPC3;RAC1;PPP2R1B;PLCG1;RPS6KA1;TRIB3;UBE2D3;AP2M1;AKT1;ATF1;GRK2;MAPK1;STAT2;IL2RG;GRB2;PFN1;HRAS;NCK1;UBE2N;MAP3K7;CAB39;PRKAR2A;ACTR3;RAF1;ACTR2;MAPK8;PRKCB;CALR;EIF4E;PIN1;THEM4;CSNK2B;RIPK1;ARF1;HSP90B1;PPP1CA;YWHAB;TRAF2;EGFR;ITPR2;CLTC;CDKN1B;ACACA;PIK3R3;GSK3B;RIT1;MAP2K3;E2F1;MAPK9;CXCR4;SQSTM1;TNFRSF1A;SLC2A1;RALB;SMAD2;PLCB1;CAB39L;PTPN11;MYD88;VAV3;SFN;NGF"
"HALLMARK_PROTEIN_SECRETION",NA,NA,NA,0.436367957360339,NA,96,"NAPG;GALC;GBF1;PPT1;VAMP3;GOSR2;SCAMP3;STAM;ATP7A;COG2;GLA;COPE;RAB5A;RPS6KA3;ARFGAP3;SCRN1;SNX2;ARFIP1;RER1;OCRL;ERGIC3;TMED2;MON2;SCAMP1;STX16;CLTA;SNAP23;AP2B1;AP2S1;RAB22A;SEC24D;YIPF6;ABCA1;AP2M1;TMX1;MAPK1;KIF1B;LMAN1;KRT18;SOD1;TMED10;USO1;RAB2A;GNAS;STX7;COPB2;ANP32E;DNM1L;RAB9A;ARFGEF1;NAPA;VPS4B;AP1G1;VPS45;RAB14;BNIP3;ARCN1;CTSC;ARF1;CD63;IGF2R;SEC31A;ADAM10;ICA1;TPD52;TSG101;M6PR;AP3B1;BET1;PAM;DST;EGFR;ATP6V1H;AP3S1;ZW10;ATP1A1;CLTC;SEC22B;SGMS1;GOLGA4;LAMP2;COPB1;VAMP7;VAMP4;ARFGEF2;CLN5;STX12;DOP1A;CLCN3;YKT6;CAV2"
"HALLMARK_SPERMATOGENESIS",NA,NA,NA,0.172391527756724,NA,113,"IP6K1;ZC3H14;BUB1;EZH2;SLC12A2;GMCL1;AURKA;CDK1;DCC;RAD17;PARP2;RPL39L;PHF7;GSTM3;TTK;CLVS1;CDKN3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",NA,NA,NA,0.188906941036867,NA,199,"MYC;DENND5A;TSC22D1;NINJ1;TGIF1;ZC3H12A;PMEPA1;IRS2;RNF19B;VEGFA;IER3;SLC16A6;IER5;TNIP1;SDC4;NR4A3;TAP1;CCN1;DRAM1;KLF10;MXD1;ETS2;BCL3;ZBTB10;BCL2A1;CXCL3;JUNB;SPSB1;IL18;G0S2;TIPARP;CD83;DUSP1;CEBPB;PANX1;IL23A;CDKN1A;SOCS3;CSF2;PTX3;NFKBIA;DUSP2;EGR1"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",NA,NA,NA,0.428199660038426,NA,109,"SSR1;DKC1;VEGFA;BAG3;GOSR2;NFYA;DCTN1;SLC1A4;HYOU1;BANF1;STC2;EDEM1;PARN;EXOSC5;RRP9;EXOSC4;ATF6;LSM1;FKBP14;CEBPB;EIF4A3;EXOSC1;KDELR3;EIF4EBP1;PSAT1;CKS1B;WIPI1;SPCS1;SDAD1;DNAJA4;EXOSC10;EXOC2;IMP3;ALDH18A1;NFYB;FUS;MTHFD2;CNOT4;ZBTB17;TATDN2;DCP1A;ERN1;EIF4A1;LSM4;EIF4G1;ATF4;HERPUD1;PDIA6;DCP2;SEC11A;CXXC1;IFIT1;RPS14;EIF4A2;YWHAZ;DNAJB9;PREB;NPM1;SERP1;KIF5B;HSPA5;CALR;EIF4E;SRPRA;DDX10;DDIT4;KHSRP;CEBPG;NOLC1;HSP90B1;EEF2;SPCS3;PAIP1;SEC31A;EDC4;NABP1;CNOT2;MTREX;NOP56;GEMIN4;SLC7A5;ERO1A;SLC30A5;EIF2S1;EXOSC9;XBP1;XPOT;DNAJC3;HSPA9;NHP2;YIF1A;EXOSC2;CNOT6;EIF2AK3;TSPYL2;NOP14;POP4;ATF3;ARFGAP1;SHC1;ATP6V0D1;PDIA5;SRPRB"
"HALLMARK_UV_RESPONSE_DN",NA,NA,NA,0.170532389594603,NA,144,"IGF1R;MYC;DBP;NR1D2;PTPRM;FBLN5;CDK13;DMAC2L;NRP1;SFMBT1;MTA1;CCN1;ARHGEF9;KCNMA1;SMAD7;NOTCH2;ID1;DUSP1;AGGF1;SRI;PIK3CD;PEX14;TGFBR2;TGFBR3;APBB2;DLC1;SCN8A"
"HALLMARK_UV_RESPONSE_UP",NA,NA,NA,0.165454684531841,NA,154,"BCL2L11;POLE3;PRKACA;MRPL23;EIF5;PPT1;POLG2;ATP6V1C1;CREG1;BID;TAP1;PLCL1;CNP;PARP2;EIF2S3;TGFBRAP1;DGAT1;STK25;HMOX1;JUNB;KLHDC3;CCNE1;CYB5R1;CASP3;RXRB;IGFBP2;SLC25A4;PPAT;HTR7;DDX21;NFKBIA"
